Wahl zum Deutschen Bundestag in Mecklenburg-Vorpommern am 24. September 2017
Endgültiges Ergebnis der Gemeinden - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151)
(c) Die Landeswahlleiterin Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;CDU;DIE LINKE;SPD;AfD;GRÜNE;NPD;FDP;FREIE  WÄHLER;MLPD;BGE;ÖDP;Die PARTEI;Tierschutzpartei;Einzelbewerber
29.09.2017 09:37:23;A;72;Landkreis Rostock;5257;Laage;13072112;Wardow;2;2;1064;580;54,5;2;3;577;221;65;69;120;34;7;37;5;2;1;2;6;8;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5257;Laage;13072112;Wardow;2;2;1064;580;54,5;2;0,5;99,5;38,3;11,3;12,0;20,8;5,9;1,2;6,4;0,9;0,3;0,2;0,3;1,0;1,4;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5257;Laage;13072757;Briefwahl Laage;1;1;0;1178;x;1;8;1170;534;195;168;136;42;9;69;13;4;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5257;Laage;13072757;Briefwahl Laage;1;1;0;1178;x;1;0,7;99,3;45,6;16,7;14,4;11,6;3,6;0,8;5,9;1,1;0,3;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5257;Laage;13072757;Briefwahl Laage;1;1;0;1178;x;2;9;1169;524;188;148;152;44;7;72;10;3;4;0;8;9;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5257;Laage;13072757;Briefwahl Laage;1;1;0;1178;x;2;0,8;99,2;44,8;16,1;12,7;13,0;3,8;0,6;6,2;0,9;0,3;0,3;0,0;0,7;0,8;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072003;Alt Sührkow;1;1;329;222;67,5;1;3;219;84;35;50;33;7;0;7;3;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072003;Alt Sührkow;1;1;329;222;67,5;1;1,4;98,6;38,4;16,0;22,8;15,1;3,2;0,0;3,2;1,4;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072003;Alt Sührkow;1;1;329;222;67,5;2;5;217;79;35;46;32;8;0;12;2;0;1;0;1;1;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072003;Alt Sührkow;1;1;329;222;67,5;2;2,3;97,7;36,4;16,1;21,2;14,7;3,7;0,0;5,5;0,9;0,0;0,5;0,0;0,5;0,5;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072023;Dahmen;1;1;399;231;57,9;1;3;228;75;55;25;47;11;2;8;5;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072023;Dahmen;1;1;399;231;57,9;1;1,3;98,7;32,9;24,1;11,0;20,6;4,8;0,9;3,5;2,2;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072023;Dahmen;1;1;399;231;57,9;2;2;229;67;54;23;52;9;4;13;3;0;1;0;2;1;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072023;Dahmen;1;1;399;231;57,9;2;0,9;99,1;29,3;23,6;10,0;22,7;3,9;1,7;5,7;1,3;0,0;0,4;0,0;0,9;0,4;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072024;Dalkendorf;1;1;210;121;57,6;1;2;119;43;27;21;18;2;2;6;0;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072024;Dalkendorf;1;1;210;121;57,6;1;1,7;98,3;36,1;22,7;17,6;15,1;1,7;1,7;5,0;0,0;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072024;Dalkendorf;1;1;210;121;57,6;2;2;119;43;20;17;21;3;2;8;2;0;0;0;2;1;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072024;Dalkendorf;1;1;210;121;57,6;2;1,7;98,3;36,1;16,8;14,3;17,6;2,5;1,7;6,7;1,7;0,0;0,0;0,0;1,7;0,8;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072038;Groß Roge;1;1;520;303;58,3;1;8;295;138;45;42;48;3;1;14;4;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072038;Groß Roge;1;1;520;303;58,3;1;2,6;97,4;46,8;15,3;14,2;16,3;1,0;0,3;4,7;1,4;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072038;Groß Roge;1;1;520;303;58,3;2;12;291;126;41;33;50;3;0;27;6;0;0;0;2;3;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072038;Groß Roge;1;1;520;303;58,3;2;4,0;96,0;43,3;14,1;11,3;17,2;1,0;0,0;9,3;2,1;0,0;0,0;0,0;0,7;1,0;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072040;Groß Wokern;1;1;844;537;63,6;1;3;534;238;93;70;87;10;4;19;11;2;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072040;Groß Wokern;1;1;844;537;63,6;1;0,6;99,4;44,6;17,4;13,1;16,3;1,9;0,7;3,6;2,1;0,4;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072040;Groß Wokern;1;1;844;537;63,6;2;3;534;212;97;71;91;14;4;26;6;0;1;0;7;5;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072040;Groß Wokern;1;1;844;537;63,6;2;0,6;99,4;39,7;18,2;13,3;17,0;2,6;0,7;4,9;1,1;0,0;0,2;0,0;1,3;0,9;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072041;Groß Wüstenfelde;1;1;703;439;62,4;1;4;435;277;19;50;58;8;0;17;5;1;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072041;Groß Wüstenfelde;1;1;703;439;62,4;1;0,9;99,1;63,7;4,4;11,5;13,3;1,8;0,0;3,9;1,1;0,2;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072041;Groß Wüstenfelde;1;1;703;439;62,4;2;1;438;257;23;44;61;17;0;27;5;0;2;0;0;2;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072041;Groß Wüstenfelde;1;1;703;439;62,4;2;0,2;99,8;58,7;5,3;10,0;13,9;3,9;0,0;6,2;1,1;0,0;0,5;0,0;0,0;0,5;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072045;Hohen Demzin;1;1;318;195;61,3;1;5;190;82;35;27;33;5;1;3;3;1;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072045;Hohen Demzin;1;1;318;195;61,3;1;2,6;97,4;43,2;18,4;14,2;17,4;2,6;0,5;1,6;1,6;0,5;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072045;Hohen Demzin;1;1;318;195;61,3;2;5;190;76;37;20;32;6;3;6;5;0;0;0;3;2;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072045;Hohen Demzin;1;1;318;195;61,3;2;2,6;97,4;40,0;19,5;10,5;16,8;3,2;1,6;3,2;2,6;0,0;0,0;0,0;1,6;1,1;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072049;Jördenstorf;1;1;723;418;57,8;1;4;414;195;50;65;82;3;3;12;4;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072049;Jördenstorf;1;1;723;418;57,8;1;1,0;99,0;47,1;12,1;15,7;19,8;0,7;0,7;2,9;1,0;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072049;Jördenstorf;1;1;723;418;57,8;2;4;414;171;46;69;88;4;5;22;5;0;0;1;1;2;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072049;Jördenstorf;1;1;723;418;57,8;2;1,0;99,0;41,3;11,1;16,7;21,3;1,0;1,2;5,3;1,2;0,0;0,0;0,2;0,2;0,5;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072066;Lelkendorf;1;1;361;195;54,0;1;4;191;66;18;18;66;7;1;12;2;1;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072066;Lelkendorf;1;1;361;195;54,0;1;2,1;97,9;34,6;9,4;9,4;34,6;3,7;0,5;6,3;1,0;0,5;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072066;Lelkendorf;1;1;361;195;54,0;2;6;189;60;21;16;65;7;2;14;1;0;0;0;0;3;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072066;Lelkendorf;1;1;361;195;54,0;2;3,1;96,9;31,7;11,1;8,5;34,4;3,7;1,1;7,4;0,5;0,0;0,0;0,0;0,0;1,6;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072082;Prebberede;1;1;585;337;57,6;1;3;334;141;44;31;77;9;8;18;6;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072082;Prebberede;1;1;585;337;57,6;1;0,9;99,1;42,2;13,2;9,3;23,1;2,7;2,4;5,4;1,8;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072082;Prebberede;1;1;585;337;57,6;2;4;333;130;43;25;78;12;10;24;5;0;0;0;4;2;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072082;Prebberede;1;1;585;337;57,6;2;1,2;98,8;39,0;12,9;7,5;23,4;3,6;3,0;7,2;1,5;0,0;0,0;0,0;1,2;0,6;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072094;Schorssow;1;1;376;219;58,2;1;3;216;56;33;25;69;5;2;14;9;3;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072094;Schorssow;1;1;376;219;58,2;1;1,4;98,6;25,9;15,3;11,6;31,9;2,3;0,9;6,5;4,2;1,4;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072094;Schorssow;1;1;376;219;58,2;2;2;217;52;36;23;71;5;2;16;5;3;0;0;1;3;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072094;Schorssow;1;1;376;219;58,2;2;0,9;99,1;24,0;16,6;10,6;32,7;2,3;0,9;7,4;2,3;1,4;0,0;0,0;0,5;1,4;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072096;Schwasdorf;1;1;361;197;54,6;1;1;196;76;32;22;46;5;3;5;7;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072096;Schwasdorf;1;1;361;197;54,6;1;0,5;99,5;38,8;16,3;11,2;23,5;2,6;1,5;2,6;3,6;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072096;Schwasdorf;1;1;361;197;54,6;2;0;197;67;34;20;49;7;3;11;5;0;0;0;0;1;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072096;Schwasdorf;1;1;361;197;54,6;2;0,0;100,0;34,0;17,3;10,2;24,9;3,6;1,5;5,6;2,5;0,0;0,0;0,0;0,0;0,5;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072103;Sukow-Levitzow;1;1;382;241;63,1;1;3;238;158;20;23;22;1;0;9;5;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072103;Sukow-Levitzow;1;1;382;241;63,1;1;1,2;98,8;66,4;8,4;9,7;9,2;0,4;0,0;3,8;2,1;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072103;Sukow-Levitzow;1;1;382;241;63,1;2;2;239;148;21;21;25;6;0;13;4;0;0;0;1;0;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072103;Sukow-Levitzow;1;1;382;241;63,1;2;0,8;99,2;61,9;8,8;8,8;10,5;2,5;0,0;5,4;1,7;0,0;0,0;0,0;0,4;0,0;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072109;Thürkow;1;1;312;188;60,3;1;1;187;82;27;23;50;0;2;1;2;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072109;Thürkow;1;1;312;188;60,3;1;0,5;99,5;43,9;14,4;12,3;26,7;0,0;1,1;0,5;1,1;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072109;Thürkow;1;1;312;188;60,3;2;1;187;76;22;26;50;1;5;6;1;0;0;0;0;0;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072109;Thürkow;1;1;312;188;60,3;2;0,5;99,5;40,6;11,8;13,9;26,7;0,5;2,7;3,2;0,5;0,0;0,0;0,0;0,0;0,0;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072113;Warnkenhagen;1;1;284;196;69,0;1;1;195;87;18;23;47;6;0;10;4;0;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072113;Warnkenhagen;1;1;284;196;69,0;1;0,5;99,5;44,6;9,2;11,8;24,1;3,1;0,0;5,1;2,1;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072113;Warnkenhagen;1;1;284;196;69,0;2;2;194;74;21;24;44;7;1;14;3;0;0;0;2;4;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072113;Warnkenhagen;1;1;284;196;69,0;2;1,0;99,0;38,1;10,8;12,4;22,7;3,6;0,5;7,2;1,5;0,0;0,0;0,0;1,0;2,1;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072758;Briefwahl Mecklenburgische Schweiz;1;1;0;737;x;1;2;735;302;127;109;97;29;7;44;16;4;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072758;Briefwahl Mecklenburgische Schweiz;1;1;0;737;x;1;0,3;99,7;41,1;17,3;14,8;13,2;3,9;1,0;6,0;2,2;0,5;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072758;Briefwahl Mecklenburgische Schweiz;1;1;0;737;x;2;3;734;301;115;93;100;27;7;49;14;6;4;0;6;12;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072758;Briefwahl Mecklenburgische Schweiz;1;1;0;737;x;2;0,4;99,6;41,0;15,7;12,7;13,6;3,7;1,0;6,7;1,9;0,8;0,5;0,0;0,8;1,6;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072002;Alt Bukow;1;1;397;227;57,2;1;8;219;71;28;58;40;13;0;9;0;x;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072002;Alt Bukow;1;1;397;227;57,2;1;3,5;96,5;32,4;12,8;26,5;18,3;5,9;0,0;4,1;0,0;x;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072002;Alt Bukow;1;1;397;227;57,2;2;5;222;81;31;45;39;10;0;9;0;0;0;0;1;6;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072002;Alt Bukow;1;1;397;227;57,2;2;2,2;97,8;36,5;14,0;20,3;17,6;4,5;0,0;4,1;0,0;0,0;0,0;0,0;0,5;2,7;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072005;Am Salzhaff;2;2;428;269;62,9;1;8;261;71;43;62;51;11;2;15;6;x;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072005;Am Salzhaff;2;2;428;269;62,9;1;3,0;97,0;27,2;16,5;23,8;19,5;4,2;0,8;5,7;2,3;x;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072005;Am Salzhaff;2;2;428;269;62,9;2;8;261;78;50;48;54;11;1;10;1;0;1;1;1;5;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072005;Am Salzhaff;2;2;428;269;62,9;2;3,0;97,0;29,9;19,2;18,4;20,7;4,2;0,4;3,8;0,4;0,0;0,4;0,4;0,4;1,9;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072008;Bastorf;1;1;830;482;58,1;1;6;476;135;73;100;87;25;4;41;11;x;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072008;Bastorf;1;1;830;482;58,1;1;1,2;98,8;28,4;15,3;21,0;18,3;5,3;0,8;8,6;2,3;x;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072008;Bastorf;1;1;830;482;58,1;2;4;478;136;76;86;94;23;7;29;8;1;1;0;5;12;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072008;Bastorf;1;1;830;482;58,1;2;0,8;99,2;28,5;15,9;18,0;19,7;4,8;1,5;6,1;1,7;0,2;0,2;0,0;1,0;2,5;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072014;Biendorf;2;2;985;598;60,7;1;8;590;169;119;103;135;27;4;26;7;x;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072014;Biendorf;2;2;985;598;60,7;1;1,3;98,7;28,6;20,2;17,5;22,9;4,6;0,7;4,4;1,2;x;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072014;Biendorf;2;2;985;598;60,7;2;9;589;179;124;76;131;18;9;31;1;0;1;0;6;13;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072014;Biendorf;2;2;985;598;60,7;2;1,5;98,5;30,4;21,1;12,9;22,2;3,1;1,5;5,3;0,2;0,0;0,2;0,0;1,0;2,2;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072022;Carinerland;4;4;779;463;59,4;1;11;452;134;75;86;105;21;2;19;10;x;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072022;Carinerland;4;4;779;463;59,4;1;2,4;97,6;29,6;16,6;19,0;23,2;4,6;0,4;4,2;2,2;x;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072022;Carinerland;4;4;779;463;59,4;2;5;458;149;80;71;100;18;4;20;2;0;1;1;4;8;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072022;Carinerland;4;4;779;463;59,4;2;1,1;98,9;32,5;17,5;15,5;21,8;3,9;0,9;4,4;0,4;0,0;0,2;0,2;0,9;1,7;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072052;Kirch Mulsow;1;1;240;137;57,1;1;1;136;41;18;29;30;8;0;6;4;x;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072052;Kirch Mulsow;1;1;240;137;57,1;1;0,7;99,3;30,1;13,2;21,3;22,1;5,9;0,0;4,4;2,9;x;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072052;Kirch Mulsow;1;1;240;137;57,1;2;1;136;42;15;21;34;7;2;6;4;0;4;0;0;1;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072052;Kirch Mulsow;1;1;240;137;57,1;2;0,7;99,3;30,9;11,0;15,4;25,0;5,1;1,5;4,4;2,9;0,0;2,9;0,0;0,0;0,7;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072085;Rerik, Stadt;3;3;1803;1041;57,7;1;13;1028;309;162;261;167;48;7;61;13;x;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072085;Rerik, Stadt;3;3;1803;1041;57,7;1;1,2;98,8;30,1;15,8;25,4;16,2;4,7;0,7;5,9;1,3;x;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072085;Rerik, Stadt;3;3;1803;1041;57,7;2;12;1029;343;162;194;176;53;4;62;13;0;1;3;9;9;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072085;Rerik, Stadt;3;3;1803;1041;57,7;2;1,2;98,8;33,3;15,7;18,9;17,1;5,2;0,4;6,0;1,3;0,0;0,1;0,3;0,9;0,9;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072759;Briefwahl Neubukow-Salzhaff;1;1;0;750;x;1;3;747;234;133;173;110;40;3;43;11;x;x;x;x;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072759;Briefwahl Neubukow-Salzhaff;1;1;0;750;x;1;0,4;99,6;31,3;17,8;23,2;14,7;5,4;0,4;5,8;1,5;x;x;x;x;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072759;Briefwahl Neubukow-Salzhaff;1;1;0;750;x;2;3;747;250;132;123;116;42;2;53;5;0;3;1;6;14;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5259;Neubukow-Salzhaff;13072759;Briefwahl Neubukow-Salzhaff;1;1;0;750;x;2;0,4;99,6;33,5;17,7;16,5;15,5;5,6;0,3;7,1;0,7;0,0;0,4;0,1;0,8;1,9;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5260;Rostocker Heide;13072012;Bentwisch;2;2;2017;1218;60,4;1;10;1208;457;225;182;228;38;x;57;10;1;x;1;9;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5260;Rostocker Heide;13072012;Bentwisch;2;2;2017;1218;60,4;1;0,8;99,2;37,8;18,6;15,1;18,9;3,1;x;4,7;0,8;0,1;x;0,1;0,7;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5260;Rostocker Heide;13072012;Bentwisch;2;2;2017;1218;60,4;2;14;1204;442;207;164;234;44;2;85;4;0;2;0;8;12;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5260;Rostocker Heide;13072012;Bentwisch;2;2;2017;1218;60,4;2;1,1;98,9;36,7;17,2;13,6;19,4;3,7;0,2;7,1;0,3;0,0;0,2;0,0;0,7;1,0;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5260;Rostocker Heide;13072015;Blankenhagen;1;1;873;513;58,8;1;4;509;205;99;84;63;15;x;33;5;1;x;0;4;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5260;Rostocker Heide;13072015;Blankenhagen;1;1;873;513;58,8;1;0,8;99,2;40,3;19,4;16,5;12,4;2,9;x;6,5;1,0;0,2;x;0,0;0,8;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5260;Rostocker Heide;13072015;Blankenhagen;1;1;873;513;58,8;2;2;511;212;90;66;74;18;3;34;3;0;0;2;5;4;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5260;Rostocker Heide;13072015;Blankenhagen;1;1;873;513;58,8;2;0,4;99,6;41,5;17,6;12,9;14,5;3,5;0,6;6,7;0,6;0,0;0,0;0,4;1,0;0,8;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5260;Rostocker Heide;13072032;Gelbensande;1;1;1214;555;45,7;1;12;543;178;120;74;123;9;x;24;8;2;x;0;5;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5260;Rostocker Heide;13072032;Gelbensande;1;1;1214;555;45,7;1;2,2;97,8;32,8;22,1;13,6;22,7;1,7;x;4,4;1,5;0,4;x;0,0;0,9;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5260;Rostocker Heide;13072032;Gelbensande;1;1;1214;555;45,7;2;10;545;157;114;73;127;15;6;35;3;3;1;1;4;6;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5260;Rostocker Heide;13072032;Gelbensande;1;1;1214;555;45,7;2;1,8;98,2;28,8;20,9;13,4;23,3;2,8;1,1;6,4;0,6;0,6;0,2;0,2;0,7;1,1;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5260;Rostocker Heide;13072072;Mönchhagen;1;1;998;669;67,0;1;11;658;295;111;69;118;18;x;31;6;3;x;0;7;x;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5260;Rostocker Heide;13072072;Mönchhagen;1;1;998;669;67,0;1;1,6;98,4;44,8;16,9;10,5;17,9;2,7;x;4,7;0,9;0,5;x;0,0;1,1;x;x
29.09.2017 09:37:23;A;72;Landkreis Rostock;5260;Rostocker Heide;13072072;Mönchhagen;1;1;998;669;67,0;2;10;659;268;109;71;133;17;1;39;6;4;1;0;6;4;x
29.09.2017 09:37:23;P;72;Landkreis Rostock;5260;Rostocker Heide;13072072;Mönchhagen;1;1;998;669;67,0;2;1,5;98,5;40,7;16,5;10,8;20,2;2,6;0,2;5,9;0,9;0,6;0,2;0,0;0,9;0,6;x
